username,content,likes,retweets,replies
TimBeiko,"Could we have caught this bug on a devnet? Shadowfork? 

Nope, this is a client config issue. The bug was scoped to Holesky as a named testnet. Shadowforks and devnets are custom networks, they trigger different config loading code paths.  (6/13)",25,3,2
TimBeiko,"ELI5 why we cannot ""rollback"" Ethereum?

After yesterday's Bybit hack, crypto commentators are again asking why Ethereum cannot ""rollback"" the chain to reverse the hack. 

While experienced ecosystem actors near-unanimously agree that this is infeasible, it's worth breaking down",1300,467,94
TimBeiko,"Besu is the only mainnet Ethereum client which already has parallel transaction processing. We literally shipped this on Ethereum before Monad even had a testnet. If MonadDB helps us increase performance we will of course adopt it.

Having said that taking cheap shots is of",214,26,10
TimBeiko,"and in case anyone forgot, this is what ""core devs"" means... hundreds of developers from >10 different organizations and companies (plus independent contributors)

then they have to politely ask tens of thousands of node operators to update their validator software",70,11,4
TimBeiko,"Speaking from experience, you cannot mandate the core devs into doing things lol",23,2,6
TimBeiko,"There likely is, and we should do better at articulating which cases should lead to what outcome, but this is qualitatively different than interfering with valid uses of the protocol, even when reprehensible.",93,10,6
TimBeiko,"My MVP proposal is that such an EIP should define what social slashing actually means, incl. perhaps different degrees (e.g soft fork where we leak validators, hard fork where we specifically slash them, hard fork where you set their balances to 0, etc.), and what leads to it.",16,4,4
TimBeiko,"We can't perfectly anticipate the situations where this will come up, but I think there is value in having rough consensus around a rough set of offences and penalties, even if it means we end up debating whether something broke the spirit but not letter of the ""law"".",14,0,2
TimBeiko,"Social slashing makes sense for cases that are effectively ""meta"" attacks onj the protocol. For example, if a subset of validators constantly chose to reorg out valid blocks from the chain.",18,2,1
TimBeiko,"This is a completely different thing than someone using the protocol in a valid way, but for nefarious purposes. 

To take yesterday's example: it's not the ""protocol action"" (sending ETH) that was ""wrong"", it was the destination ETH address.",15,0,2
TimBeiko,"Important point. Censorship resistance on Ethereum currently ultimately relies on a minority of altruistic small stakers.

FOCIL will remove that reliance, and make the chain censorship resistant even with purely economically rational block proposers.",56,10,4
TimBeiko,"1/7  Ethereum's All Core Devs regular Thursday protocol development call: ACD Consensus #151
20 Feb 14:00 UTC (same ETH time, same ETH channel)

All links in last tweet!",85,13,2
TimBeiko,"Announcing the Open Intents Framework 

Ecosystem-wide interop, accelerated by 30+ teams from all corners of Ethereum.

A modular, open framework to make it seamless for any chain to get intents into the hands of users & improve cross-chain UX.

 http://openintents.xyz",3000,1000,312
TimBeiko,"Urgent Update for Geth Users!

Attention validators! If you are running Geth v1.15.1, upgrade to v1.15.2 immediately to prevent potential financial loss!

A regression in v1.15.1 can cause block creation failures, leading to missed slots.

 Release Notes",159,76,0
TimBeiko,"Pectra is coming to Ethereum testnets 

On Feb 24th, at epoch 115968, the upgrade will go live on Holesky. Then, on Mar 5, at epoch 222464, it will activate on Sepolia. 

Assuming both of these go smoothly, we'll then pick an epoch for mainnet activation. More info below",1100,356,64
TimBeiko,"Lastly, if you are a security researcher, keep your eyes out for the upcoming Pectra Cantina competition",41,4,1
TimBeiko,Here's a link to the full announcement,47,6,3
TimBeiko,"Pectra introduces many, many EIPs to Ethereum, but you can distill most of to three important areas: augmenting Ethereum accounts, improving validator UX, and, last but not least, scaling the blobs .oO",73,1,2
TimBeiko,"The Summer of Protocols newsletter is back with a new format 

To kick things off, 
@vgr
 shares his theory of fantasy vs. sci-fi, what new narratives are needed to navigate the changing world order, and where protocols fit in the picture",23,2,2
TimBeiko,"Here's the EOF devnet plan that was discussed on Wednesday's EOF call - https://notes.ethereum.org/@ipsilon/eof-testnets-plan…

Devnet-0 is what would have shipped with Prague, just awaiting full devnet setup.",29,7,1
TimBeiko,"EOF Execution EIP-7692, EIP-663, EIP-3540, EIP-3670, EIP-4200, EIP-4750, EIP-5450, EIP-6206, EIP-7069, EIP-7480, EIP-7620, EIP-7698, EIP-7756  Passing all tests, optimized (mostly), rebased on devnet-6
@NethermindEth
 ready for Osaka devnet and Fusaka",62,11,3
TimBeiko,"Walletbeat is early, but super cool idea",37,3,4
TimBeiko,"~30 days after the last testnet fork (currently set for March 5), assuming everything goes well",94,9,8
TimBeiko,"Pectra is going live 

Holesky will fork at slot 3710976 (Mon, Feb 24 at 21:55:12 UTC)
Sepolia will fork at slot 7118848 (Wed, Mar 5 at 07:29:36 UTC)

Assuming Sepolia goes smoothly, we'll pick the mainnet slot on the March 6 ACD call",1000,256,42
TimBeiko,All clients will have testnet releases out by next week's ACD. Keep an eye out for a blog post shortly after,45,2,0
TimBeiko,"Similarly, if you are interested in implementing and benchmarking the SNARK-based LRS scheme from our post, drop us a message! We would love to get some prototypes out and start a formal specification of the scheme.",9,2,1
TimBeiko,"If you have expertise on Linkable Ring Signatures, and you can design a scheme that meets the requirements of our proposal, we would love to hear from you. Please apply for an Ethereum academic grant:",15,6,1
TimBeiko,"PG is proud to share our 2024 Annual Report!

• Members shipped Dencun upgrade - Pectra and Fusaka progress in parallel
• Introduced the 1% Pledge, w/ commitments from 
@eigenlayer
, 
@taikoxyz
, 
@ether_fi
 , + others
• Median member vesting: $77k / year

↓ thread + link below ↓",211,92,16
TimBeiko,"After we ship Pectra, how high should we pump the Gas Limit?",6,2,7
TimBeiko,Get started by visiting http://epf.wiki and filling out the survey and attending the town hall!,8,2,2
TimBeiko,"What you can expect in EPS 2025:
• Kickoff town hall on Feb 12, 1500 UTC
• 2 week intensive followed by 6 weeks of EL/CL specialized sessions
• Active discussions on our Discord
• Opportunity to contribute to EPF Wiki",6,2,1
TimBeiko,"Along with the curriculum produced last year, we will be focusing this years content on deep dives into the Execution and Consensus layers with expert-led sessions and live discussions.",6,2,1
TimBeiko,Ready to dive into and learn more about the Ethereum protocol? Ethereum Protocol Studies is back for 2025 and here to help!,154,58,1
TimBeiko,"If you're looking to go down the core development rabbit hole, this is for you",30,3,1
TimBeiko,"1/7  ACD Consensus #150
6 Feb 14:00 UTC (same ETH time, same ETH channel)

Agenda: https://github.com/ethereum/pm/issues/1265…
EthMag: https://ethmag.org/t/all-core-devs-consensus-acdc-150-february-6-2025/22703…

This week's ACD will feel like a continuation of last week's: Pectra progress, hardware / bandwidth, scaling, ACD process, & Fusaka",55,10,2
TimBeiko,"What is the best tool/setup to use an LLM to actively work on a text document real time, like http://cursor.ai does for code? 

The workflow I’d like is closer to “colleague commenting + making suggestions in your google docs” than copy/pasting a bunch of stuff back and",16,3,14
TimBeiko,"Fusaka (next fork)  [ 4 / 6 ]
 Defining Scheduled For Inclusion + what is already planned? EOF & PeerDAS chat
 A few EIPs have been Proposed For Inclusion (PFI)
    EIP-7793 TXINDEX precompile
    EIP-7843: SLOT precompile
    EIP-7823: Set upper bounds for MODEXP",11,1,1
TimBeiko,"Pectra retrospective:  [ 3 / 6 ]

 
@TimBeiko
 posted a call for feedback on the ACD process, which has seen good convo in the past few days
 How to structure this convo to give people time to think over what we can do better & contribute & make it maximally productive?",10,1,1
TimBeiko,"Pectra updates:  [ 2 / 6 ]

 devnet-6 launch date
 testnet fork dates
 how much time do we need between testnet forks & mainnet? The cadence proposed last week was v ambitious & there's pushback from devs on viability of that timeline
 Pectra contract audit overview",12,1,1
TimBeiko,"ACD Execution #204 - Thurs, 30 Jan 14:00 UTC (same ETH time, same ETH channel)
 [ 1 / 6 ]

Agenda: https://github.com/ethereum/pm/issues/1253…
EthMag: https://ethmag.org/t/all-core-devs-execution-acde-204-january-30-2025/…

Expect a more lively ACD compared to the last few weeks",33,9,3
TimBeiko,"If you're a hardware wallet, adding early support for EIP-7702 may be a huge competitive advantage. Integrated support of a specific smart contract wallet will blow the competition out of the water.",123,15,11
TimBeiko,"Protocol Guild funds 190 Ethereum core devs who maintain open source, non-extractive R&D the entire ecosystem depends on  

Since 2022: the Merge, dencun (4844), stateless, FOCIL, ePBS, peerDAS, EIP-7702, upgrade coordination, EOF, the EVM, and much more!",53,7,1
TimBeiko,Any of my Go expert friends interested in working on the most used Ethereum client full time? 20K from Paradigm for successful referrals.,83,12,10
TimBeiko,"Great to see Geth accelerating…

Paradigm will offer a $20K bounty for successfully referring someone to this role",509,47,51
TimBeiko,"ETHEREUM ACCELERATION .

With 
@matthuang
, 
@danrobinson
 & 
@_charlienoyes
.",3500,900,298
TimBeiko,recording,272,34,4
TimBeiko,"epic sequencing call #17!

Many founders, including 10 rollup founders, shared their support for based and/or native rollups. Below are some their quotes. 1h45min YouTube recording coming ASAP :)

Part 1—based and native rollups

Ben Jones from 
@Optimism
: ""Let's get this right.",1400,494,152
TimBeiko,"New to Ethereum network upgrades? 
@nixorokish
 has you covered with an explainer !",76,17,7
TimBeiko,eth/acc .oO,148,9,3
TimBeiko,Scaling Ethereum L1 and L2s in 2025 and beyond,11000,2800,1000
TimBeiko,"On today's AllCoreDevs, we discussed having a retrospective about Pectra and the hard fork process more broadly. 

As a first step, I created an 
@EthMagicians
 thread to aggregate reflections from client teams and the community",248,56,17
TimBeiko,"If you have strong opinions about the process, that's the time and place to raise them and be heard! 

As Petra wraps up, we'll go through this and figure out what we can improve before diving into Fusaka",24,0,4
TimBeiko,"Is Decentralization a Panacea for Tech Inequality? Find out at our online Pop-Up on January 29th at 13:30 EST with partner 
@pro_jectliberty
, featuring speakers Braxton Woodham, 
@SH_Brennan
, 
@TimBeiko
, and 
@c_spelliscy
. Sign up here: https://addevent.com/event/vJ24573620…",21,7,4
TimBeiko,"Weekend hackathon: 
Successful upgraded Electra to FOCIL. Validator clients are signing and propagating inclusion lists, and block-building routines are running. 90% done—next up, filling inclusion lists with EL txs",126,22,6
TimBeiko,"There's a lot of talk of scaling Ethereum L1 and L2s, and this call is one of the places where the rubber meets the road for researchers and devs to coordinate and push ideas forward. Very high signal resource to deliver improvements which are at hand.",78,14,10
TimBeiko,"Ethereum app builders, we want to hear from you!

The first space was a great start. Let’s keep the convo going between core devs & app builders

Share your journey, challenges, & how Ethereum can better support you

Apply to join the next space",231,53,13
TimBeiko,"Last one here is pretty important: using other chains. Try to do the same action (buy an NFT?) on ETH L1, L2s, Solana, Bitcoin, and maybe a couple alt L1s",48,1,8
TimBeiko,"Another one is looking at two NFT collections, one fully onchain vs one not and understanding “where” the image is stored in both cases. Uniswap V3 LP NFTs are great for this!",28,2,2
TimBeiko,Non financial no-brainer is setting up an ENS and then trying to use it outside of L1,31,2,3
TimBeiko,"Another one is probably to look at 2-3 DeFi lending platforms or LSTs and and understand how the mechanisms for each actually vary, tax/capital efficiency considerations, etc.",29,3,6
TimBeiko,One I’d suggest is have everyone go through some flashloaned MEV transaction on Etherscan and understand why this isn’t possible outside of crypto. Find the highest flash loan for smallest profit to drive the point home.,73,7,5
TimBeiko,"We are indeed currently in the process of large changes to EF leadership structure, which has been ongoing for close to a year. Some of this has already been executed on and made public, and some is still in progress.

What we're trying to achieve is primarily the following",18000,4500,5600
TimBeiko,":shrug: to ¯\_(ツ)_/¯, -> to →  and :-) to  have saved me countless hours!",8,1,2
TimBeiko,"Agree here. 6/9 is a good step for pectra (not long ago it wasn't even in the cards), and the focus should then fully be on peerdas asap and with as much throughput as we can convince ourselves is safe, best if increasing by the full 8x ""sharding factor"". No low value sidequests.",60,11,3
TimBeiko,"Still curious about this. L1 can continue to scale blobs all we want, but if we don’t utilize them to their fullest extent, it’s not the most efficient thing to do",20,3,2
TimBeiko,"Pectra-devnet-5 is finally live! This includes all the EIPs slated to go into Pectra in their almost-final forms.

You can find all network details here: 
https://pectra-devnet-5.ethpandaops.io",145,32,4
TimBeiko,"My recap and action items from yesterday's AllCoreDevs is up on 
@EthMagicians
 

... but, there's far more there than my recaps! Should out to 
@abcoathup
 for starting these pages aggregating various resources. I'll expand below",84,18,7
TimBeiko,"And, of course, 
@christine_dkim
 was also early with a recap",10,0,1
TimBeiko,"The Ethereum community talks a lot about having better places to discuss the roadmap than Twitter, and I think leaning on what 
@abcoathup
 has started on 
@EthMagicians
 is a really good start",12,1,1
TimBeiko,"Each ACD (and breakout) call now has its own page on 
@EthMagicians
, with this one for yesterday's call: https://ethereum-magicians.org/t/all-core-devs-execution-acde-203-january-16-2025/22346/4?u=timbeiko…

On it, you can see my recap wasn't even the first one published!",11,0,1
TimBeiko,"Introducing http://pectra.wtf -- bunch of resources & simulations around ETH/Pectra: slashing penalties, diversity risk & more to come",89,23,1
TimBeiko,"In Q1, we're excited to work with top tier designers to better represent our work. We need:

- Website
- Visual Branding
- Logo
- Donor NFT Badge

Check out the Design Brief + RFP form ↓ below  submit by Jan 27!",96,24,16
TimBeiko,"we've accomplished quite a bit in 3 years..

111 → 190 members
$0 → $115k per year for the median member
$0 → $100mm total (current 4yr vest)

..it's high time that we communicate that better -- big plans for 2025",170,24,13
TimBeiko,"FOCIL Breakout #2

Indeed, fantastic presentations & insightful discussions!  
I'm excited about the progress over the past month. Catch up on the agenda, recording, & notes from the meeting now in the 
FOCIL Breakout Room folder: https://github.com/ethereum/pm/tree/master/Breakout-Room-Meetings/FOCIL…
PR:",20,4,0
TimBeiko,"Excited to announce that 
@ralexstokes
 and I are moving to the position of EF Research co-leads!

With this new role, I hope to accelerate pragmatic research for Ethereum and find more ways for us to involve the ecosystem in our many exciting projects.

What is EF Research?",799,185,152
TimBeiko,"I’ll be stepping up as a co-lead with 
@barnabemonnot
  for research at the 
@ethereumfndn
. Researchers at the EF are some of the most inspiring and passionate colleagues I’ve found in life and I could not be more excited to support our work both inside and outside the EF.",413,43,44
TimBeiko,In FOCIL breakout #2 - it's really impressive how much progress is being made both by researchers and by each of the clients. There's lots of active interest in Ethereum's censorship resistance,71,14,3
TimBeiko,"PSA: I joined the Ethereum Foundation Leadership Team last week.

I joined the EF Research team in mid-2017, starting by contributing to the early sharding proof-of-concept. Over the years, my focus has been on L1 R&D, and that will remain my core area defense. I'm also",789,169,148
TimBeiko,"Q: Who determines the eligibility criteria for Protocol Guild membership?

A:",26,6,1
TimBeiko,"Great work by 
@kevaundray
 on getting a hardware requirement out!

Note that a lot of users have been running ~4-5y hardware at home (including myself) and they will continue to be fine for a some time. However there recs. are future looking and gives us capacity for upgrades.",49,10,1
TimBeiko,Link to doc with rationale:,25,3,1
TimBeiko,"Defining hardware requirements for Ethereum entities is important because it parametrizes what we mean by decentralization, enables informed decision making about protocol upgrades and allows for meaningful benchmark comparisons.

We have been gathering feedback on the current",400,145,55
TimBeiko,"PSA someone created a fake Instagram account of me to promote a memecoin. Not me, I don’t post to Instagram.",47,7,18
TimBeiko,"ACD is back after its 2 week break tomorrow (Thurs) at 2 pm UTC!
 [ 1 / 4 ]

Agenda: https://github.com/ethereum/pm/issues/1218…
EthMag: https://ethereum-magicians.org/t/all-core-devs-consensus-acdc-148-january-9-2025/22206…

Ramping back up after a sleepy 2 weeks but we're in the home stretch for Pectra, so we'll soon see more convo about future forks",222,138,15
TimBeiko,"I think this is ""rough consensus""",100,6,10
TimBeiko,"Reth view: Spend Core Dev time testing PeerDAS + EOF to ship Fusaka in 2025. 

No consideration of additional things until we're confident we can raise the blobs in 2025.

Too many high gas per second rollups will come online in 2025 and we cannot afford to not be ready.",154,19,8
TimBeiko,"cache-aware storage pricing would be a nice boost for scaling ethereum L1

if node clients cached 100K storage slots, that could make >50% of all storage reads virtually free (and it would require only 10's of MB's of memory)",97,12,7
TimBeiko,"Fresh off the press, here's another AllCoreDevs update covering all things Pectra: how we got to the final scope and a brief overview of each of the EIPs included. 

I planned to bundle this with a broader ACD 2024 recap, but 1500 words in, I opted to split them. Link below",632,529,118
TimBeiko,"Looking at this post today, I had to re-read the publication date four times to convince myself the blobs had shipped in March of *this year* and not ~20 months ago — it's been a busy year",96,8,6
TimBeiko,Made some quick notes on how to follow ethereum core development. Feedback welcome:,155,37,18
TimBeiko,"Shoutout to 
@MarkBeylin
 for following through here 

Even though I disagree with several of the characterizations/conclusions, I strongly support the Ethereum community having more openly critical conversations to improve the ecosystem.

https://ethereum-magicians.org/t/ethereum-s-social-layer-is-broken/22297…",17,0,6
TimBeiko,"does nobody really care about developer experience? come on, share or dm me if you're worried about expressing an opinion that goes against status quo.",41,3,7
