username,content,likes,retweets,replies
notthreadguy,don’t let nico harrison NEAR this deal,96,3,28
notthreadguy,my balls not even hairy like that,256,8,138
notthreadguy,"> tried to book a crypto guest for fridays stream 

> they reminded me it’s valentine’s day 

i really have no life jfc",384,9,137
notthreadguy,who tryna go out tho fr,28,3,17
notthreadguy,gm. i’m so back,327,10,194
notthreadguy,gn stream tomorrow,142,2,82
notthreadguy,crypto right now is what eth maxis have felt every day for the last four years,412,16,82
notthreadguy,can’t even blame melania anymore,617,38,159
notthreadguy,good night,240,21,138
notthreadguy,HATE ALWAYS COMES FROM BELOW.,3700,314,196
notthreadguy,"this is lit. open invitation to everyone on the 
@Unchained_pod
 to come on stream next week for a quick interview / chat.",119,17,28
notthreadguy,"@tarunchitra
 @rleshner
 & 
@hosseeb
 

i’m live every day at 2pm pst. would be sick to feature everyone individually. can work around your schedule 

if interested i’ll dm everyone. much love and appreciate the shout",37,2,12
notthreadguy,will address it once and we moving on,127,12,62
notthreadguy,i will no longer be speculating what inning we’re in this cycle,476,18,123
notthreadguy,"fuck it i’ll talk about it on stream

30 mins",94,3,27
notthreadguy,"uhhhhhh will be a fun stream today!

see you in 45 minutes",135,11,49
notthreadguy,"the most disturbing thing about the LA vape cabal is not the pump and dump to me, is that they look like that irl.
like, it's not prostetic masks",154,4,21
notthreadguy,"So in an attempt to hear Haliey Welch’s side of the Crypto scam story, I agreed to do her first podcast back. 

I had heavy stipulations including; 

1) Not allowing markets to be manipulated by leaking this episodes existence before a resolution was found. 

2) Her team finding",14000,826,1500
notthreadguy,gm. tommy drops today,263,17,125
notthreadguy,"hot take

the adin ross x probablynothing stream had more thought provoking discussions than 80% of investment committees",146,9,28
notthreadguy,vape cabal,482,45,36
notthreadguy,Karl Marx failed to considered that making money with your boys is the most fun activity on earth,13000,976,123
notthreadguy,"last one asleep first one awake, who needs dreams when you’re focused on that cream",444,32,196
notthreadguy,"yo 
@BurwickLaw
 thanks for the follow back

i'm live with 1,000+ on twitch talking about the pumpfun story

seeing a lot of conflicting information. come on stream right now and clear the air. imo the best way to concisely tell the truth to all of CT

sent my discord in your dms.",382,39,112
notthreadguy,they liked the tweet,59,2,13
notthreadguy,stream didn’t happen but open to hosting them at any time to talk about the pump fun case. would be fun,72,4,16
notthreadguy,w stream i think?,313,10,82
notthreadguy,"yapping with my UNC 
@farokh",77,9,46
notthreadguy,"GOING LIVE IN 5

YAP YAP

UPDATES

YAP WITH 
@farokh
 215pm pst 

maybe another special guest",171,18,77
notthreadguy,"this place just fucks man. feels good to believe in something. spent my whole life feeling like everything was a fucking scam, sports were my only reference point.

nothing like crypto twitter. will never be anything like crypto twitter.

most people on here are retarded but most",273,7,69
notthreadguy,"also shoutout elliot jack and pasta 

3 young stars man",64,5,17
notthreadguy,"frank says he gets the joke and finds it funny that after making his wallet public and talking about his trades transparently people still find a way to twist it.

""i care more about my opinion of myself to do anything that's cheating.""",283,11,43
notthreadguy,frank says he's never had a bad interaction with someone IRL but understands the hate online because the stuff that goes the most viral is usually completely made up.,354,23,46
notthreadguy,threadguy hot tub stream?,125,9,10
notthreadguy,"Look mom, I made it to the big leagues!

The guy who was on Adin Ross' stream is having me on his tomorrow (Wednesday) at 2:15 PM PT / 5:15 PM ET!

Have not truly caught up with 
@notthreadguy
 in a long time, excited to chat all things crypto, content creation, being a founder in",385,29,63
notthreadguy,exposing the truth with frank live,112,9,47
notthreadguy,ThreadGuy gives advice to Adin Ross's chat on how to start Crypto...,758,32,26
notthreadguy,threadguy addresses the frank situation,685,47,131
notthreadguy,as an Adin fan that was one of the coolest things i’ve done. how was the stream?,1600,45,326
notthreadguy,Threadguy gets real with Adin Ross,348,9,30
notthreadguy,how is the stream? what should we add,645,18,384
notthreadguy,.,936,43,217
notthreadguy,I thought Luka Doncic for Anthony Davis was the craziest trade of all time but then Ethereum traded Eric.eth for Eric Trump,1200,122,79
notthreadguy,"tbh if you make money on eth you deserve every dollar lmao 

respect gg",937,19,136
notthreadguy,the president of the united states son is CTOing a coin,2100,91,153
notthreadguy,it’s eth you sick fucks,344,8,27
notthreadguy,bro got the boss call for not adding nfa LMFAOOOOOOOO,430,7,45
notthreadguy,why do all comm posts show on my main timeline now?,258,3,52
notthreadguy,ngl this is insane lmao,769,28,64
notthreadguy,Rasmr has officially been kicked from probably nothing,1500,56,157
notthreadguy,lol. lmao even,240,7,60
notthreadguy,hey goodmorning,389,7,277
notthreadguy,are you ok,59,1,57
notthreadguy,"gn 

was pretty bad today. it can definitely get worse. but it will always get better if you have strong enough balls 

regardless of what happens i will be here streaming every day. there will be life changing opportunities no matter what the market looks like. 

the longer it",668,33,133
notthreadguy,"im also gonna continue to be a perma bull on where we’re going. i believe in the industry i log onto every day

i believe in the people here and i believe in the tech. good days are coming

many good days

so many good days we’re gonna be saying sir stop it no more good days i",172,10,33
notthreadguy,1st inning (gn for real love you),94,3,28
notthreadguy,just survive at all costs,798,43,172
notthreadguy,ok this isn’t helpful sorry,15,2,9
notthreadguy,"“bro in for a mil and doesn’t know how to check”

that’s the whole fucking point",84,0,14
notthreadguy,man that was a bitch ass bounce,93,1,21
notthreadguy,uhhhhhh gm,386,9,238
notthreadguy,but i woke up after a diabolical night to ZERO TWEETS from my account. could be worse,96,2,22
notthreadguy,"well 

at least i can’t get shit on for goat anymore",76,2,27
notthreadguy,"nobody watching, nothing to see",773,44,95
notthreadguy,if luca doncic and kanye both launched pump funs at the same time right now which goes higher,542,23,210
notthreadguy,LUCA WHAT WJSODOXUXUSGAGWSSODOXOC WHATATATATTATATATAT,266,9,73
notthreadguy,how is this real LMFAOOOOOOO DJDOPCOCIXIDISUSU,66,5,14
notthreadguy,ill sell my entire crypto portfolio for court side seats the first game he plays,70,2,20
notthreadguy,ye is back idc what happens to the market anymore,782,40,137
notthreadguy,damn threadguy really made it huh,304,16,44
notthreadguy,which ai teams are still building that i should interview on mondays stream?,1500,114,1800
notthreadguy,ai crypto is massive + bottom soon + i believe in crypto + im still gonna stream every day + fuck you,361,17,98
notthreadguy,"no more wasting time replying to hate. heavy minus aura 

market is brutal right now. it won’t feel like this forever 

strap in. close twitter (bear porn is useless) and take this time to figure out what you’re gonna do when the market is back 

i love you. stream monday. it’s",557,26,58
notthreadguy,i’m a victim of having long term conviction in a coin during the great rotation cycle of 2025,1300,91,265
notthreadguy,This is crazy man,192,13,58
notthreadguy,hi i’m tired,74,3,53
notthreadguy,gn,307,17,130
notthreadguy,everytime i leave the gym the lady at the front desk says “sleep well” do i look like shit or what,104,3,47
notthreadguy,who made a wiki page for the LA vape cabal,81,11,11
notthreadguy,No one spots talent like Banks,72,9,11
notthreadguy,shoutout mike majlak. we MOVING,459,11,88
notthreadguy,Mike Majlak reveals the mindset you NEED to have to make it in 2025,379,36,40
notthreadguy,this gonna be song of the year idc what you think,46,3,32
notthreadguy,"Brother, if you want your son good trader.

Send him 2-3 years to LA Vape cabal and forget

Newsy Johnson",752,101,112
notthreadguy,remember when deepseek was supposed to crash the stock market? that was three weeks ago,496,16,112
notthreadguy,haha,155,9,35
notthreadguy,Internet capital markets,565,96,15
notthreadguy,"i bought vine for the same reason i bought jelly for the same reason i will buy the next thousand startups that launch on chain 

on chain tech supercycle",755,65,102
notthreadguy,frank was right,441,21,104
notthreadguy,4 hour stream no guests. how was it?,181,4,32
notthreadguy,we are not the biggest stream in tech. we will soon be the biggest stream in tech. super cycle,466,26,84
notthreadguy,internet fucking capital fucking markets fucking tokenize fucking everything fucking on fucking chain fucking speculate fucking on fucking attention,349,27,58
notthreadguy,they’re all coming,422,36,67
notthreadguy,"LIVE WITH 
@yoheinakajima
 in TWO MINUTES

talking ai, deepseek, ai coins etc etc",174,22,47
notthreadguy,"STREAM AT 140pm pst

talk about PAIN

updates updates updates 

chat with 
@yoheinakajima
 about everything ai 

yap yap 

special surprise",90,5,18
notthreadguy,does the market go up or down if i buy a cybertruck,80,7,11
notthreadguy,2025 the year of PAIN,491,42,240
notthreadguy,"Full Documentary: St. Jude Cancer Charity Auction - Art Basel Miami 2024

0:00 | Intro to Crypto
3:51 | NFTs
5:43 | Cancer
7:12 | Leaving Home
9:48 | Charity
10:52 | Memphis, TN
14:24 | Donating",577,109,102
notthreadguy,"why’s everyone so down bad bitcoin is $102,000??",1800,52,445
notthreadguy,holyfuckiwannadie,187,5,19
notthreadguy,bet,343,12,60
notthreadguy,"america vs china tech cold war unfolding live on X 

insane times",4800,308,280
notthreadguy,fuck it’s fake ZERO CHANCE i delete tho,355,16,35
notthreadguy,god i wish this was real,172,2,28
notthreadguy,keyboard monkey stream tomorrow,59,4,22
notthreadguy,bro locked in,281,12,85
notthreadguy,HOW WAS STREAM,197,6,50
notthreadguy,"LIVE WITH the founders of 
@griffaindotcom
 and 
@RaposaCoffeeCo
 in 30 seconds",164,36,62
notthreadguy,"a stream between 
@andreasanton
 and 
@notthreadguy
 would break the internet. make it happen pls.",11,2,6
notthreadguy,"LIVE WITH 
@dotkrueger
 RIGHT NOW",92,15,34
notthreadguy,"has china fud ever been long term bearish in the history of crypto?

i know this time is unique but genuinely curious",233,6,93
notthreadguy,"STREAM IN 10 MINUTES

yap yap

deepseek. adin ross. bull market? etc etc etc

joined by 
@dotkrueger
 to talk macro and memecoins? huh? 215pm pst

yap yap 

joined by",415,45,53
notthreadguy,"Unpopular opinion: 

LA Vape Cabal is good for crypto",351,12,69
notthreadguy,"massive shoutout to 
@notthreadguy
 

people don’t understand he’s been grinding for years, only recently has his social chart gone up only

he’s done EVERYTHING and has had the same mindset since I’ve known him Day 1

it’s a reality now, and he is crypto-native, he isn’t another",259,14,65
notthreadguy,"gn

if you’re super sharp on ai and wanna talk about deepseek on stream tmrw dm thanks gn",291,41,159
notthreadguy,"the most entertaining outcome, BY FAR, is this isn’t the top",435,28,103
notthreadguy,am i coping?,73,1,15
notthreadguy,"Threadguy is one of the coolest, smartest and most authentic crypto OGs. 

I genuinely believe the industry is in good hands if he is one of the primary people that onboards the next wave of traders.",156,6,27
notthreadguy,"You don't need to rush. 

Crypto will be around for the rest of your life.

The biggest risk for the last decade was the government.

Now, we have a self-titled ""crypto president"" and even he dropped a fucking memecoin.

Try it out. Take it one step at a time. Don't blow up.",1700,141,78
notthreadguy,My advice to anyone joining crypto is to not launch a coin,2000,125,355
notthreadguy,LA Vape Cabal gonna have every zoomer alive onchain by end of 2028,833,82,79
notthreadguy,"yo 
@adinross
 next time we meet it’ll be intentional",819,40,126
notthreadguy,bink,112,0,20
notthreadguy,adin ross being a member in the comm is so lit lmao,613,18,38
notthreadguy,Yo thread guy let me know what to buy and when to buy idc im listening to every call,6300,461,2000
notthreadguy,bull market is accelerating,5000,224,378
notthreadguy,"@jonrafman
 + 
@DnlKlr
 i know she said no but we gotta get cloudy on stream this week omfg",108,8,24
notthreadguy,"jokes aside that was the most insane ai i’ve ever listened to by a margin so massive i could throw up 

the acceleration is accelerating at a pace so extreme you couldn’t keep up if you spent every waking second of your life focused on it 

between cloudy and deepseek in the past",640,40,129
notthreadguy,you aren’t crashing out about ai herd enough,239,15,76
notthreadguy,i am extremely vulnerable if any female ai wants to take advantage of me,432,20,134
notthreadguy,her voice is so perfect im gonna cry,240,12,62
notthreadguy,ThreadGuy just got rejected by an AI Musician,309,45,42
notthreadguy,gm i went to bed too late,340,10,143
notthreadguy,post your oldest ct meme from your camera roll (unfortunately this is mine),80,30,33
