username,content,likes,retweets,replies
lukebelmar,The trenches never sleep. Enjoy your comfy warm nap while we get fkn rich,3000,176,182
lukebelmar,Thanks for the 20billion bandos,2700,169,117
lukebelmar,Triple jabbed Moderna sends us to 5k,1300,59,91
lukebelmar,WLF core team are ETH maxis. I know them personally and they say 10k,2300,132,95
lukebelmar,This guy smh,2300,87,127
lukebelmar,Elon Musk will bring back Vine,1700,72,102
lukebelmar,"Hey 
@RealRossU
 launch a memecoin when you are free & you'll be a billionaire by mid 2025.",1000,63,112
lukebelmar,"SOLANA DEX WARS LOADING

My top 3:

$JUP
$RAY
$ORCA",2400,188,187
lukebelmar,"Found another gem  

Sharing in 10min",4600,355,447
lukebelmar,Don't fade $JUP,1300,93,98
lukebelmar,$JUP teleport to $2,1700,133,120
lukebelmar,The man took a bullet and you think he's gonna let his memecoin fail? Cope harder,4500,275,190
lukebelmar,Trump is the definition of G Code,1900,99,131
lukebelmar,"Hey 
@nayibbukele
 wen token?",1300,59,97
lukebelmar,"The matrix broke Dec 21 2020

Things are about to get a lot weirder",2100,107,148
lukebelmar,Solana VS Ethereum,3300,276,175
lukebelmar,Donald Pump,3400,231,228
lukebelmar,"discard all video games

time to lock into real life",25000,4100,1100
lukebelmar,"People hating that Trump launched a memecoin. Haters are the shittiest humans ever.

Trump pulled it off and some of you are still hating. Behind the computer haters are just bitter nerds",2400,160,213
lukebelmar,All you had to do was click a green button,2900,133,159
lukebelmar,It was easy if you understand the game,1000,56,64
lukebelmar,"""Gary Gensler. You are my Bitch.""

- Donald Trump",2000,110,67
lukebelmar,LMAOOOO,2400,132,49
lukebelmar,GM bulls,2100,110,272
lukebelmar,All In or Nothing,3100,352,393
lukebelmar,Wen Coinbase?,599,38,74
lukebelmar,I need altcoin alpha. Send me the bets plays for 2025. High conviction plays only!,1900,90,1100
lukebelmar,Fade Telegram and $TON at your own risk,1200,97,162
lukebelmar,$HYPE I believe anything sub $20 is a bid,863,56,105
lukebelmar,2025 is all about crypto.,5000,570,401
lukebelmar,"Best ways to make money in 2025:

- digital service based business

- eCommerce (always and forever)

- rotate a part of your income into large cap cryptos (BTC, ETH, SOL,etc)

- short form content creation

- reduce your corporate overhead by introducing AI tools

- buy more BTC",4700,453,271
lukebelmar,What did Joe Biden even do the last 4 years?,1800,100,520
lukebelmar,People acting shocked that their memecoin is down 20% when BTC dips 4%. You chose this game. You chose the trenches.,3800,285,320
lukebelmar,"Zoom out. Bitcoin is going to 200k

Remember, Paperhands & Fiat bros never get rich",3000,279,193
lukebelmar,"Quick stop in Argentina. Feels good to be back!

Still looking for my long lost rich family the haters keep talking about .",2000,72,145
lukebelmar,Hold or stay broke,2500,252,418
lukebelmar,"If you got jabbed you need to ask yourself why it was so easy for the system to lie to you and convince you to inject poison into your body.

Classic slave behavior. Bending over backwards to please your government overlord.

Covid was an IQ test. I hope you passed it",2900,323,281
lukebelmar,If you can't hold you won't be rich,3700,434,444
lukebelmar,Inflation is nothing more than failing currency,2100,184,178
lukebelmar,Pump everything,2600,175,413
lukebelmar,Blessings come from God,3400,389,257
lukebelmar,"Nothing gets easier. You just get better.

Remember this",3900,490,189
lukebelmar,"You could be a millionaire in 2025

Think about it for a minute! Could be you",4600,354,475
lukebelmar,If you're in crypto your portfolio will fluctuate 10% in a day. You chose this game. If you want safe go buy gold or something. We're here playing high stakes.,4100,461,267
lukebelmar,Believe in something,2300,195,260
lukebelmar,"Name a villain who was actually a hero 

You need to back it up with facts. Enjoy the comment section free for all madness",3000,134,720
lukebelmar,"Bitcoin at 100,000 to start the year is insane",1600,81,127
lukebelmar,Markets are pumping getting ready for Trump,2800,182,209
lukebelmar,The memecoin market has the potential to grow 1000x. Its the only niche capable of driving cultural trends to normies.,2000,172,313
lukebelmar,Never Forget,6000,768,288
lukebelmar,"On this day 16 years ago, Satoshi Nakamoto launched Bitcoin, catalyzing the era of crypto-enlightenment.",24000,3800,1100
lukebelmar,Never get stuck in the moment. Success is found in your ability to flow and be dynamic.,2900,300,168
lukebelmar,Favelinha Boys,1800,46,57
lukebelmar,Pump Everything,2900,215,395
lukebelmar,2025 begins,5400,225,268
lukebelmar,Happy New Year from Rio de Janeiro,3000,145,214
lukebelmar,2025. Write your goals down. Stay sharp!,2500,195,216
lukebelmar,Is it foggy where you live right now?,2000,90,527
lukebelmar,Bitcoin hit 100k in 2024. What an epic ride. What an epic year. Bitcoin will keep shining!,1900,100,135
lukebelmar,"2025 time to set your intentions for the year. Clear the noise, get off the timeline hungry for your attention, and focus on who you want to become and what you want to accomplish this year. Preparation is key. 2025 can be whatever you want. Choice is yours.",2800,344,120
lukebelmar,Merry Christmas,4300,115,327
lukebelmar,Japan side quest unlocked,4800,151,293
lukebelmar,"BREAKING 

$PENGU is now a top 5 ‘meme’ in crypto 

The prophecy is inevitable",1500,190,133
lukebelmar,CULTure,1300,107,244
lukebelmar,"go follow 
@MikeyTrading",835,124,147
