username,content,likes,retweets,replies
frankdegods,"Yes, this is real. Sources tell ESPN: Full trade:

- Lakers: Luka Doncic, Stephen Curry, Jrue Holiday, Nikola Jokic

- Mavericks: Anthony Davis, Max Christie, 2029 LAL 1st

- Warriors: Austin Reaves, 2027 LAL 2nd

- Celtics: Bronny James, Dalton Knecht

- Nuggets: Shake Milton",527,25,255
frankdegods,imagine kanye tweets the giga ca,1500,118,380
frankdegods,luka doncic is that dude,448,23,92
frankdegods,welcoming luka doncic to la vape cabal,758,53,140
frankdegods,walked into the airbnb and this was on the fridge,1600,121,356
frankdegods,"pushed an update for a new page featuring some highlights from the community.

check it out. 

http://degods.com/highlights",363,93,65
frankdegods,this is who we’re trading against,470,33,153
frankdegods,onchain neymar,448,21,128
frankdegods,but i’m tryna be onchain pelosi,89,9,21
frankdegods,"looking for 

-scanners
-quick due diligence chads
-trenchers building audience",2400,99,1000
frankdegods,also preferably you don’t already have a main chat,382,2,166
frankdegods,"Found out we’re getting kicked out of our rental apartment as the owner is selling.

Going to lock in to the trenches to buy the apartment so I don’t have to move my stuff. 

Frank said it should only take 1 trade.",2200,43,174
frankdegods,Bitcoin starting to feel more expensive than dollars,566,26,136
frankdegods,The next 2y are a golden window of opportunity to amend securities law — to democratize investing and rapidly advance tokenization,144,19,8
frankdegods,"insane bear trap alongside some of the worst market sentiment i've ever seen

consensus will shift from 'no alt szn ever again' to 'i sold way too early' very soon",4800,748,287
frankdegods,Yes,1000,95,68
frankdegods,internet capital markets,6000,1000,688
frankdegods,macro literally doesn't matter just grind onchain,642,49,90
frankdegods,we are not the biggest stream in tech. we will soon be the biggest stream in tech. super cycle,466,26,84
frankdegods,"Crypto will finally mature when being the best is valued over being early

Don’t stress about missing 

Focus on being EARLY and RIGHT to the next big ones

THE BEST ONES

LOCK IN",1400,145,263
frankdegods,There will be more,1600,125,228
frankdegods,"Are you seeing it now?

More startups will launch real apps & products with tokens

Imagine all the dev teams having this conversation right now

Why hold equity when you can hold a token?

Internet capital markets",1400,180,220
frankdegods,Internet capital markets,753,80,102
frankdegods,INTERNET. CAPITAL. MARKETS. ON THE SOLANA BLOCKCHAIN.,421,31,23
frankdegods,bitly is crazy,336,12,87
frankdegods,"if you’re down bad right now, tough

game is game, get better

you still have many opportunities ahead 

but now you’ve clearly seen it’s all practice 

just make the right decision in the right spot and it will pay for all the mistakes

lick wounds & get in the lab",2100,190,306
frankdegods,No crying in the casino,1300,181,219
frankdegods,This is a great day for normies to join,874,45,228
frankdegods,"fwiw, you’ll usually end up regretting selling on days like today",1200,99,223
frankdegods,"it's true - timeline is completely backwards at all times

we see euphoria above highs and doom posting below lows, whereas in reality, you should be bullish below lows and bearish above highs

ct sentiment visualized below:",77,6,19
frankdegods,Most of trenching boils down to making the best decision with limited information really fast,1200,153,305
frankdegods,Need POW to buy some Nvidia,393,15,129
frankdegods,"i blame 
@frankdegods
  and 
@pumpdotfun
  for everything. and my life gets easier.",162,19,16
frankdegods,"If deepseek is legit and they were able to do this on a limited budget, then AGI will most likely happen first on Solana",268,28,37
frankdegods,AI coins got so big we got China FUD now,751,53,184
frankdegods,gm bros,738,37,193
frankdegods,Being too early is worse than being late,2500,213,470
frankdegods,I hate being right and not being able to make money on it,1100,106,254
